CSVNumber,PrimaryActivityCode,SecondaryActivityCode,DescriptiveLabel,StartDate,UniBathWeekNo,DayOfWeek,StartTime,EndTime,DurationMins,EnjoymentScore,StartDateTime,EndDateTime
42,H179,,,2021-02-23 00:00:00,22.0,Tuesday,15:45:00,16:30:00,45.0,0.0,2021-02-23 15:45:00,2021-02-23 16:30:00
42,L418,UD415,phone calls and other,2021-02-23 00:00:00,22.0,Tuesday,16:30:00,18:30:00,120.0,2.0,2021-02-23 16:30:00,2021-02-23 18:30:00
42,X893,,,2021-02-23 00:00:00,22.0,Tuesday,18:30:00,19:00:00,30.0,2.0,2021-02-23 18:30:00,2021-02-23 19:00:00
42,L418,,relaxing,2021-02-23 00:00:00,22.0,Tuesday,19:00:00,19:30:00,30.0,1.0,2021-02-23 19:00:00,2021-02-23 19:30:00
42,R523,,study,2021-02-23 00:00:00,22.0,Tuesday,19:30:00,20:30:00,60.0,0.0,2021-02-23 19:30:00,2021-02-23 20:30:00
42,CW982,,,2021-02-23 00:00:00,22.0,Tuesday,20:30:00,22:00:00,90.0,-1.0,2021-02-23 20:30:00,2021-02-23 22:00:00
42,ED145,,dinner,2021-02-23 00:00:00,22.0,Tuesday,22:00:00,23:00:00,60.0,1.0,2021-02-23 22:00:00,2021-02-23 23:00:00
42,L418,,watching movie,2021-02-23 00:00:00,22.0,Tuesday,23:00:00,00:30:00,90.0,2.0,2021-02-23 23:00:00,2021-02-23 00:30:00
42,S801,,,2021-02-24 00:00:00,22.0,Wednesday,00:30:00,08:15:00,465.0,2.0,2021-02-24 00:30:00,2021-02-24 08:15:00
42,L418,,getting ready,2021-02-24 00:00:00,22.0,Wednesday,08:15:00,08:45:00,30.0,0.0,2021-02-24 08:15:00,2021-02-24 08:45:00
42,ED145,,breakfast,2021-02-24 00:00:00,22.0,Wednesday,08:45:00,09:30:00,45.0,1.0,2021-02-24 08:45:00,2021-02-24 09:30:00
42,L418,UD415,,2021-02-24 00:00:00,22.0,Wednesday,09:30:00,10:00:00,30.0,1.0,2021-02-24 09:30:00,2021-02-24 10:00:00
42,R523,UD415,,2021-02-24 00:00:00,22.0,Wednesday,10:00:00,11:00:00,60.0,0.0,2021-02-24 10:00:00,2021-02-24 11:00:00
42,CW982,,,2021-02-24 00:00:00,22.0,Wednesday,11:00:00,13:15:00,135.0,-1.0,2021-02-24 11:00:00,2021-02-24 13:15:00
42,ED145,,lunch,2021-02-24 00:00:00,22.0,Wednesday,13:15:00,14:15:00,60.0,1.0,2021-02-24 13:15:00,2021-02-24 14:15:00
42,EL642,,ipt,2021-02-24 00:00:00,22.0,Wednesday,14:15:00,18:15:00,240.0,0.0,2021-02-24 14:15:00,2021-02-24 18:15:00
42,L418,UD415,,2021-02-24 00:00:00,22.0,Wednesday,18:15:00,19:00:00,45.0,2.0,2021-02-24 18:15:00,2021-02-24 19:00:00
42,X893,,,2021-02-24 00:00:00,22.0,Wednesday,19:00:00,19:45:00,45.0,2.0,2021-02-24 19:00:00,2021-02-24 19:45:00
42,L418,,rest,2021-02-24 00:00:00,22.0,Wednesday,19:45:00,20:15:00,30.0,1.0,2021-02-24 19:45:00,2021-02-24 20:15:00
42,R523,,,2021-02-24 00:00:00,22.0,Wednesday,20:15:00,21:30:00,75.0,0.0,2021-02-24 20:15:00,2021-02-24 21:30:00
42,ED145,,dinner,2021-02-24 00:00:00,22.0,Wednesday,21:30:00,22:30:00,60.0,1.0,2021-02-24 21:30:00,2021-02-24 22:30:00
42,L418,UD415,watching movie,2021-02-24 00:00:00,22.0,Wednesday,22:30:00,00:00:00,90.0,2.0,2021-02-24 22:30:00,2021-02-24 00:00:00
42,S801,,,2021-02-25 00:00:00,22.0,Thursday,00:00:00,08:15:00,495.0,2.0,2021-02-25 00:00:00,2021-02-25 08:15:00
42,L418,,getting ready,2021-02-25 00:00:00,22.0,Thursday,08:15:00,08:45:00,30.0,0.0,2021-02-25 08:15:00,2021-02-25 08:45:00
42,ED145,,breakfast,2021-02-25 00:00:00,22.0,Thursday,08:45:00,09:30:00,45.0,1.0,2021-02-25 08:45:00,2021-02-25 09:30:00
42,L418,,,2021-02-25 00:00:00,22.0,Thursday,09:30:00,10:15:00,45.0,1.0,2021-02-25 09:30:00,2021-02-25 10:15:00
42,EL642,,,2021-02-25 00:00:00,22.0,Thursday,10:15:00,12:15:00,120.0,0.0,2021-02-25 10:15:00,2021-02-25 12:15:00
42,R523,,,2021-02-25 00:00:00,22.0,Thursday,12:15:00,13:00:00,45.0,0.0,2021-02-25 12:15:00,2021-02-25 13:00:00
42,ED145,,lunch,2021-02-25 00:00:00,22.0,Thursday,13:00:00,14:15:00,75.0,1.0,2021-02-25 13:00:00,2021-02-25 14:15:00
42,EL642,,,2021-02-25 00:00:00,22.0,Thursday,14:15:00,15:15:00,60.0,0.0,2021-02-25 14:15:00,2021-02-25 15:15:00
42,R523,,,2021-02-25 00:00:00,22.0,Thursday,15:15:00,16:30:00,75.0,0.0,2021-02-25 15:15:00,2021-02-25 16:30:00
42,L418,,,2021-02-25 00:00:00,22.0,Thursday,16:30:00,18:45:00,135.0,1.0,2021-02-25 16:30:00,2021-02-25 18:45:00
42,X893,,,2021-02-25 00:00:00,22.0,Thursday,18:45:00,19:30:00,45.0,2.0,2021-02-25 18:45:00,2021-02-25 19:30:00
42,CW982,,,2021-02-25 00:00:00,22.0,Thursday,19:30:00,21:15:00,105.0,0.0,2021-02-25 19:30:00,2021-02-25 21:15:00
42,ED145,,dinner,2021-02-25 00:00:00,22.0,Thursday,21:15:00,22:30:00,75.0,1.0,2021-02-25 21:15:00,2021-02-25 22:30:00
42,L418,,movie,2021-02-25 00:00:00,22.0,Thursday,22:30:00,00:00:00,90.0,2.0,2021-02-25 22:30:00,2021-02-25 00:00:00
43,EL642,UD415,Lectures/Research,2021-03-08 00:00:00,24.0,Monday,10:00:00,13:00:00,180.0,1.0,2021-03-08 10:00:00,2021-03-08 13:00:00
43,ED145,UD415,Lunch,2021-03-08 00:00:00,24.0,Monday,13:00:00,14:00:00,60.0,2.0,2021-03-08 13:00:00,2021-03-08 14:00:00
43,CW982,EL642,Coursework,2021-03-08 00:00:00,24.0,Monday,14:00:00,17:00:00,180.0,0.0,2021-03-08 14:00:00,2021-03-08 17:00:00
43,X893,L418,Workout,2021-03-08 00:00:00,24.0,Monday,17:00:00,18:30:00,90.0,2.0,2021-03-08 17:00:00,2021-03-08 18:30:00
43,CW982,EL642,Coursework,2021-03-08 00:00:00,24.0,Monday,18:30:00,20:30:00,120.0,1.0,2021-03-08 18:30:00,2021-03-08 20:30:00
43,L418,,Meeting friends,2021-03-08 00:00:00,24.0,Monday,20:30:00,22:30:00,120.0,2.0,2021-03-08 20:30:00,2021-03-08 22:30:00
43,H179,L418,Cleaning,2021-03-08 00:00:00,24.0,Monday,22:30:00,23:00:00,30.0,1.0,2021-03-08 22:30:00,2021-03-08 23:00:00
43,ED145,UD415,Dinner,2021-03-08 00:00:00,24.0,Monday,23:00:00,23:30:00,30.0,1.0,2021-03-08 23:00:00,2021-03-08 23:30:00
43,R523,,Reading before bedtime,2021-03-08 00:00:00,24.0,Monday,23:30:00,23:59:00,29.0,2.0,2021-03-08 23:30:00,2021-03-08 23:59:00
43,S801,,Sleeping,2021-03-09 00:00:00,24.0,Tuesday,00:00:00,08:00:00,480.0,2.0,2021-03-09 00:00:00,2021-03-09 08:00:00
43,L418,UD415,Scrolling through phone,2021-03-09 00:00:00,24.0,Tuesday,08:00:00,08:30:00,30.0,0.0,2021-03-09 08:00:00,2021-03-09 08:30:00
43,EL642,UD415,Lectures/Research,2021-03-09 00:00:00,24.0,Tuesday,08:30:00,10:00:00,90.0,-2.0,2021-03-09 08:30:00,2021-03-09 10:00:00
43,ED145,UD415,Breakfast,2021-03-09 00:00:00,24.0,Tuesday,10:00:00,10:30:00,30.0,2.0,2021-03-09 10:00:00,2021-03-09 10:30:00
43,CW982,UD415,Coursework,2021-03-09 00:00:00,24.0,Tuesday,10:30:00,12:30:00,120.0,1.0,2021-03-09 10:30:00,2021-03-09 12:30:00
43,ED145,UD415,Lunch,2021-03-09 00:00:00,24.0,Tuesday,12:30:00,13:00:00,30.0,2.0,2021-03-09 12:30:00,2021-03-09 13:00:00
43,H179,UD415,Washing utensils,2021-03-09 00:00:00,24.0,Tuesday,13:00:00,13:30:00,30.0,1.0,2021-03-09 13:00:00,2021-03-09 13:30:00
43,CW982,UD415,Coursework,2021-03-09 00:00:00,24.0,Tuesday,13:30:00,14:30:00,60.0,-2.0,2021-03-09 13:30:00,2021-03-09 14:30:00
43,T695,UD415,Traveling to riverside,2021-03-09 00:00:00,24.0,Tuesday,14:30:00,14:45:00,15.0,0.0,2021-03-09 14:30:00,2021-03-09 14:45:00
43,L418,,Meeting friends,2021-03-09 00:00:00,24.0,Tuesday,14:45:00,15:45:00,60.0,2.0,2021-03-09 14:45:00,2021-03-09 15:45:00
43,ED145,L418,Eating with friends,2021-03-09 00:00:00,24.0,Tuesday,15:45:00,16:00:00,15.0,2.0,2021-03-09 15:45:00,2021-03-09 16:00:00
43,T695,UD415,Traveling home,2021-03-09 00:00:00,24.0,Tuesday,16:00:00,16:45:00,45.0,-1.0,2021-03-09 16:00:00,2021-03-09 16:45:00
43,X893,UD415,Workout,2021-03-09 00:00:00,24.0,Tuesday,17:00:00,18:00:00,60.0,2.0,2021-03-09 17:00:00,2021-03-09 18:00:00
43,CW982,UD415,Coursework,2021-03-09 00:00:00,24.0,Tuesday,18:15:00,20:00:00,105.0,-1.0,2021-03-09 18:15:00,2021-03-09 20:00:00
43,ED145,UD415,Dinner,2021-03-09 00:00:00,24.0,Tuesday,20:00:00,20:45:00,45.0,2.0,2021-03-09 20:00:00,2021-03-09 20:45:00
43,H179,UD415,Cleaning,2021-03-09 00:00:00,24.0,Tuesday,20:45:00,21:15:00,30.0,1.0,2021-03-09 20:45:00,2021-03-09 21:15:00
43,EL642,UD415,Lectures/Research,2021-03-09 00:00:00,24.0,Tuesday,21:30:00,22:30:00,60.0,-2.0,2021-03-09 21:30:00,2021-03-09 22:30:00
43,R523,L418,Reading before bedtime,2021-03-09 00:00:00,24.0,Tuesday,22:30:00,23:30:00,60.0,2.0,2021-03-09 22:30:00,2021-03-09 23:30:00
43,S801,,Sleeping,2021-03-09 00:00:00,24.0,Tuesday,23:30:00,23:59:00,29.0,2.0,2021-03-09 23:30:00,2021-03-09 23:59:00
43,S801,,Sleeping,2021-03-10 00:00:00,24.0,Wednesday,00:00:00,08:30:00,510.0,2.0,2021-03-10 00:00:00,2021-03-10 08:30:00
43,ED145,UD415,Breakfast,2021-03-10 00:00:00,24.0,Wednesday,08:45:00,09:15:00,30.0,2.0,2021-03-10 08:45:00,2021-03-10 09:15:00
43,EL642,UD415,Lectures/Research,2021-03-10 00:00:00,24.0,Wednesday,09:15:00,11:30:00,135.0,2.0,2021-03-10 09:15:00,2021-03-10 11:30:00
43,X893,UD415,Workout,2021-03-10 00:00:00,24.0,Wednesday,11:30:00,12:30:00,60.0,2.0,2021-03-10 11:30:00,2021-03-10 12:30:00
43,CW982,UD415,Coursework,2021-03-10 00:00:00,24.0,Wednesday,12:45:00,14:45:00,120.0,1.0,2021-03-10 12:45:00,2021-03-10 14:45:00
43,ED145,O733,Lunch,2021-03-10 00:00:00,24.0,Wednesday,14:45:00,15:15:00,30.0,2.0,2021-03-10 14:45:00,2021-03-10 15:15:00
43,EL642,UD415,Lectures/Research,2021-03-10 00:00:00,24.0,Wednesday,15:15:00,16:15:00,60.0,1.0,2021-03-10 15:15:00,2021-03-10 16:15:00
43,L418,,Meeting friends,2021-03-10 00:00:00,24.0,Wednesday,16:15:00,17:30:00,75.0,2.0,2021-03-10 16:15:00,2021-03-10 17:30:00
43,CW982,UD415,Coursework,2021-03-10 00:00:00,24.0,Wednesday,17:45:00,19:30:00,105.0,1.0,2021-03-10 17:45:00,2021-03-10 19:30:00
43,T695,,Traveling to supermarket,2021-03-10 00:00:00,24.0,Wednesday,19:30:00,19:45:00,15.0,0.0,2021-03-10 19:30:00,2021-03-10 19:45:00
43,O733,,Shopping at supermarket,2021-03-10 00:00:00,24.0,Wednesday,19:45:00,20:15:00,30.0,1.0,2021-03-10 19:45:00,2021-03-10 20:15:00
43,T695,,Traveling home,2021-03-10 00:00:00,24.0,Wednesday,20:15:00,20:30:00,15.0,0.0,2021-03-10 20:15:00,2021-03-10 20:30:00
43,CW982,EL642,Coursework,2021-03-10 00:00:00,24.0,Wednesday,20:30:00,21:45:00,75.0,1.0,2021-03-10 20:30:00,2021-03-10 21:45:00
43,ED145,UD415,Dinner,2021-03-10 00:00:00,24.0,Wednesday,22:00:00,22:30:00,30.0,2.0,2021-03-10 22:00:00,2021-03-10 22:30:00
43,R523,L418,Reading before bedtime,2021-03-10 00:00:00,24.0,Wednesday,22:30:00,23:15:00,45.0,1.0,2021-03-10 22:30:00,2021-03-10 23:15:00
43,UD415,L418,Checking Social Media,2021-03-10 00:00:00,24.0,Wednesday,23:15:00,23:59:00,44.0,2.0,2021-03-10 23:15:00,2021-03-10 23:59:00
44,O733,,Getting Ready,2021-03-06 00:00:00,23.0,Saturday,10:00,10:30,30.0,0.0,2021-03-06 10:00:00,2021-03-06 10:30:00
44,ED145,,Lunch,2021-03-06 00:00:00,23.0,Saturday,10:30,10:45,15.0,1.0,2021-03-06 10:30:00,2021-03-06 10:45:00
44,EL642,UD415,Uni Work,2021-03-06 00:00:00,23.0,Saturday,11:00,16:15,315.0,-1.0,2021-03-06 11:00:00,2021-03-06 16:15:00
44,X893,T695,Bike Ride,2021-03-06 00:00:00,23.0,Saturday,16:15,18:30,135.0,2.0,2021-03-06 16:15:00,2021-03-06 18:30:00
44,L418,UD415,Music (Background),2021-03-06 00:00:00,23.0,Saturday,13:15,18:30,315.0,1.0,2021-03-06 13:15:00,2021-03-06 18:30:00
44,L418,UD415,TV,2021-03-06 00:00:00,23.0,Saturday,18:30,19:30,60.0,1.0,2021-03-06 18:30:00,2021-03-06 19:30:00
44,ED145,,Dinner,2021-03-06 00:00:00,23.0,Saturday,19:30,20:00,30.0,1.0,2021-03-06 19:30:00,2021-03-06 20:00:00
44,CW982,UD415,CW,2021-03-06 00:00:00,23.0,Saturday,20:00,23:15,195.0,-1.0,2021-03-06 20:00:00,2021-03-06 23:15:00
44,L418,UD415,Music (Background),2021-03-06 00:00:00,23.0,Saturday,20:30,23:30,180.0,0.0,2021-03-06 20:30:00,2021-03-06 23:30:00
44,H179,,Cleaning,2021-03-06 00:00:00,23.0,Saturday,23:30,23:45,15.0,0.0,2021-03-06 23:30:00,2021-03-06 23:45:00
44,L418,UD415,Social Media,2021-03-06 00:00:00,23.0,Saturday,23:45,00:00,15.0,1.0,2021-03-06 23:45:00,2021-03-06 00:00:00
44,EL642,UD415,Research,2021-03-07 00:00:00,23.0,Sunday,00:00,01:00,60.0,0.0,2021-03-07 00:00:00,2021-03-07 01:00:00
44,L418,UD415,Social Media,2021-03-07 00:00:00,23.0,Sunday,01:00,01:30,30.0,1.0,2021-03-07 01:00:00,2021-03-07 01:30:00
44,S801,,Sleep,2021-03-07 00:00:00,23.0,Sunday,01:45,11:30,585.0,2.0,2021-03-07 01:45:00,2021-03-07 11:30:00
44,L418,UD415,TV,2021-03-07 00:00:00,23.0,Sunday,11:45,12:30,45.0,2.0,2021-03-07 11:45:00,2021-03-07 12:30:00
44,O733,,Getting Ready,2021-03-07 00:00:00,23.0,Sunday,12:30,12:45,15.0,0.0,2021-03-07 12:30:00,2021-03-07 12:45:00
44,ED145,,Lunch,2021-03-07 00:00:00,23.0,Sunday,12:45,13:00,15.0,1.0,2021-03-07 12:45:00,2021-03-07 13:00:00
44,UD415,,Phone Calls,2021-03-07 00:00:00,23.0,Sunday,13:15,15:00,105.0,1.0,2021-03-07 13:15:00,2021-03-07 15:00:00
44,L418,X893,Walk,2021-03-07 00:00:00,23.0,Sunday,15:15,17:00,105.0,2.0,2021-03-07 15:15:00,2021-03-07 17:00:00
44,O733,,Food Shopping,2021-03-07 00:00:00,23.0,Sunday,16:30,16:45,15.0,1.0,2021-03-07 16:30:00,2021-03-07 16:45:00
44,L418,UD415,TV,2021-03-07 00:00:00,23.0,Sunday,17:30,18:00,30.0,2.0,2021-03-07 17:30:00,2021-03-07 18:00:00
44,L418,UD415,Movie,2021-03-07 00:00:00,23.0,Sunday,18:00,20:15,135.0,2.0,2021-03-07 18:00:00,2021-03-07 20:15:00
44,ED145,L418,Dinner,2021-03-07 00:00:00,23.0,Sunday,20:30,21:15,45.0,2.0,2021-03-07 20:30:00,2021-03-07 21:15:00
44,L418,UD415,TV Premiere,2021-03-07 00:00:00,23.0,Sunday,21:00,21:30,30.0,2.0,2021-03-07 21:00:00,2021-03-07 21:30:00
44,L418,,Discussion,2021-03-07 00:00:00,23.0,Sunday,21:30,22:15,45.0,2.0,2021-03-07 21:30:00,2021-03-07 22:15:00
44,L418,,Video Call,2021-03-07 00:00:00,23.0,Sunday,23:00,01:45,165.0,2.0,2021-03-07 23:00:00,2021-03-07 01:45:00
44,S801,,Sleeping,2021-03-08 00:00:00,24.0,Monday,02:15,11:30,555.0,1.0,2021-03-08 02:15:00,2021-03-08 11:30:00
44,UD415,,Social Media,2021-03-08 00:00:00,24.0,Monday,11:45,12:30,45.0,1.0,2021-03-08 11:45:00,2021-03-08 12:30:00
44,O733,,Getting Ready,2021-03-08 00:00:00,24.0,Monday,12:30,13:00,30.0,0.0,2021-03-08 12:30:00,2021-03-08 13:00:00
44,ED145,,Lunch,2021-03-08 00:00:00,24.0,Monday,13:00,13:30,30.0,1.0,2021-03-08 13:00:00,2021-03-08 13:30:00
44,CW982,,CW,2021-03-08 00:00:00,24.0,Monday,13:30,14:15,45.0,0.0,2021-03-08 13:30:00,2021-03-08 14:15:00
44,EL642,UD415,Lecture,2021-03-08 00:00:00,24.0,Monday,14:15,15:00,45.0,0.0,2021-03-08 14:15:00,2021-03-08 15:00:00
44,X893,T695,Walk,2021-03-08 00:00:00,24.0,Monday,15:15,17:00,105.0,2.0,2021-03-08 15:15:00,2021-03-08 17:00:00
44,O733,,Food Pick-Up,2021-03-08 00:00:00,24.0,Monday,16:30,16:45,15.0,1.0,2021-03-08 16:30:00,2021-03-08 16:45:00
44,CW982,,CW,2021-03-08 00:00:00,24.0,Monday,17:15,19:30,135.0,0.0,2021-03-08 17:15:00,2021-03-08 19:30:00
44,ED145,,Dinner,2021-03-08 00:00:00,24.0,Monday,19:30,20:00,30.0,1.0,2021-03-08 19:30:00,2021-03-08 20:00:00
44,L418,UD415,Music (Background/Active),2021-03-08 00:00:00,24.0,Monday,17:15,00:30,435.0,1.0,2021-03-08 17:15:00,2021-03-08 00:30:00
44,L418,UD415,TV,2021-03-08 00:00:00,24.0,Monday,20:00,21:00,60.0,1.0,2021-03-08 20:00:00,2021-03-08 21:00:00
44,CW982,,CW,2021-03-08 00:00:00,24.0,Monday,21:00,23:30,150.0,-1.0,2021-03-08 21:00:00,2021-03-08 23:30:00
44,R523,,Reading News Magazine,2021-03-08 00:00:00,24.0,Monday,23:30,00:30,60.0,1.0,2021-03-08 23:30:00,2021-03-08 00:30:00
46,EL642,,Lectures,2021-03-08 00:00:00,24.0,Monday,09:00:00,13:30:00,270.0,1.0,2021-03-08 09:00:00,2021-03-08 13:30:00
46,ED145,,Lunch,2021-03-08 00:00:00,24.0,Monday,13:15:00,14:00:00,45.0,0.0,2021-03-08 13:15:00,2021-03-08 14:00:00
46,EL642,,Lectures,2021-03-08 00:00:00,24.0,Monday,14:00:00,17:00:00,180.0,1.0,2021-03-08 14:00:00,2021-03-08 17:00:00
46,ED145,L418,Having coffee/tea,2021-03-08 00:00:00,24.0,Monday,17:00:00,18:00:00,60.0,2.0,2021-03-08 17:00:00,2021-03-08 18:00:00
46,X893,L418,Outdoor activity,2021-03-08 00:00:00,24.0,Monday,18:00:00,19:30:00,90.0,2.0,2021-03-08 18:00:00,2021-03-08 19:30:00
46,CW982,,Coursework,2021-03-08 00:00:00,24.0,Monday,19:30:00,21:30:00,120.0,0.0,2021-03-08 19:30:00,2021-03-08 21:30:00
46,ED145,,Dinner,2021-03-08 00:00:00,24.0,Monday,09:30:00,10:30:00,60.0,1.0,2021-03-08 09:30:00,2021-03-08 10:30:00
46,L418,UD415,Speaking with friends/family,2021-03-08 00:00:00,24.0,Monday,22:30:00,23:00:00,30.0,2.0,2021-03-08 22:30:00,2021-03-08 23:00:00
46,UD415,L418,Watching movies/television,2021-03-08 00:00:00,24.0,Monday,23:00:00,00:00:00,60.0,-1.0,2021-03-08 23:00:00,2021-03-08 00:00:00
46,S801,,Sleep,2021-03-09 00:00:00,24.0,Tuesday,00:00:00,07:30:00,450.0,1.0,2021-03-09 00:00:00,2021-03-09 07:30:00
46,ED145,,Breakfast,2021-03-09 00:00:00,24.0,Tuesday,08:00:00,09:00:00,60.0,2.0,2021-03-09 08:00:00,2021-03-09 09:00:00
46,EL642,,Lectures,2021-03-09 00:00:00,24.0,Tuesday,09:15:00,12:15:00,180.0,1.0,2021-03-09 09:15:00,2021-03-09 12:15:00
46,L418,,Leisure,2021-03-09 00:00:00,24.0,Tuesday,12:15:00,13:00:00,45.0,0.0,2021-03-09 12:15:00,2021-03-09 13:00:00
46,ED145,,Lunch,2021-03-09 00:00:00,24.0,Tuesday,13:00:00,14:00:00,60.0,-1.0,2021-03-09 13:00:00,2021-03-09 14:00:00
46,CW982,,Coursework,2021-03-09 00:00:00,24.0,Tuesday,14:00:00,15:15:00,75.0,1.0,2021-03-09 14:00:00,2021-03-09 15:15:00
46,ED145,L418,Having coffee/tea,2021-03-09 00:00:00,24.0,Tuesday,15:15:00,15:45:00,30.0,-2.0,2021-03-09 15:15:00,2021-03-09 15:45:00
46,X893,,Exercise,2021-03-09 00:00:00,24.0,Tuesday,15:45:00,17:00:00,75.0,1.0,2021-03-09 15:45:00,2021-03-09 17:00:00
46,R523,,Reading,2021-03-09 00:00:00,24.0,Tuesday,05:00:00,06:00:00,60.0,0.0,2021-03-09 05:00:00,2021-03-09 06:00:00
46,CW982,,Coursework,2021-03-09 00:00:00,24.0,Tuesday,18:00:00,20:45:00,165.0,-2.0,2021-03-09 18:00:00,2021-03-09 20:45:00
46,ED145,,Dinner,2021-03-09 00:00:00,24.0,Tuesday,08:45:00,10:00:00,75.0,0.0,2021-03-09 08:45:00,2021-03-09 10:00:00
46,UD415,L418,Browsing web on laptop,2021-03-09 00:00:00,24.0,Tuesday,22:00:00,23:00:00,60.0,-2.0,2021-03-09 22:00:00,2021-03-09 23:00:00
46,S801,,Sleep,2021-03-09 00:00:00,24.0,Tuesday,23:00:00,00:00:00,60.0,1.0,2021-03-09 23:00:00,2021-03-09 00:00:00
46,S801,,Sleep,2021-03-10 00:00:00,24.0,Wednesday,00:00:00,06:15:00,375.0,1.0,2021-03-10 00:00:00,2021-03-10 06:15:00
46,X893,,Exercise,2021-03-10 00:00:00,24.0,Wednesday,07:00:00,08:00:00,60.0,2.0,2021-03-10 07:00:00,2021-03-10 08:00:00
46,ED145,,Breakfast,2021-03-10 00:00:00,24.0,Wednesday,08:01:00,08:46:00,45.0,2.0,2021-03-10 08:01:00,2021-03-10 08:46:00
46,ED145,L418,Having coffee/tea,2021-03-10 00:00:00,24.0,Wednesday,20:45:00,21:00:00,15.0,1.0,2021-03-10 20:45:00,2021-03-10 21:00:00
46,R523,,Reading text books,2021-03-10 00:00:00,24.0,Wednesday,09:00:00,10:15:00,75.0,0.0,2021-03-10 09:00:00,2021-03-10 10:15:00
46,EL642,,Lectures,2021-03-10 00:00:00,24.0,Wednesday,10:15:00,12:30:00,135.0,1.0,2021-03-10 10:15:00,2021-03-10 12:30:00
46,L418,UD415,Speaking with friends/family,2021-03-10 00:00:00,24.0,Wednesday,12:30:00,13:00:00,30.0,2.0,2021-03-10 12:30:00,2021-03-10 13:00:00
46,ED145,,Lunch,2021-03-10 00:00:00,24.0,Wednesday,13:00:00,14:00:00,60.0,0.0,2021-03-10 13:00:00,2021-03-10 14:00:00
46,UD415,L418,Browsing web on laptop,2021-03-10 00:00:00,24.0,Wednesday,14:00:00,14:15:00,15.0,-1.0,2021-03-10 14:00:00,2021-03-10 14:15:00
46,EL642,,Lectures,2021-03-10 00:00:00,24.0,Wednesday,14:15:00,15:15:00,60.0,1.0,2021-03-10 14:15:00,2021-03-10 15:15:00
46,H179,,Housework,2021-03-10 00:00:00,24.0,Wednesday,15:15:00,16:00:00,45.0,-2.0,2021-03-10 15:15:00,2021-03-10 16:00:00
46,H179,O733,Buying groceries,2021-03-10 00:00:00,24.0,Wednesday,16:00:00,17:30:00,90.0,-1.0,2021-03-10 16:00:00,2021-03-10 17:30:00
46,H179,O733,Doing Laundry,2021-03-10 00:00:00,24.0,Wednesday,17:30:00,18:30:00,60.0,0.0,2021-03-10 17:30:00,2021-03-10 18:30:00
46,CW982,,Coursework,2021-03-10 00:00:00,24.0,Wednesday,18:30:00,20:30:00,120.0,0.0,2021-03-10 18:30:00,2021-03-10 20:30:00
46,H179,L418,Cooking,2021-03-10 00:00:00,24.0,Wednesday,20:30:00,21:30:00,60.0,2.0,2021-03-10 20:30:00,2021-03-10 21:30:00
46,ED145,,Dinner,2021-03-10 00:00:00,24.0,Wednesday,21:30:00,22:30:00,60.0,2.0,2021-03-10 21:30:00,2021-03-10 22:30:00
46,UD415,L418,Watching movies/television,2021-03-10 00:00:00,24.0,Wednesday,22:30:00,23:30:00,60.0,1.0,2021-03-10 22:30:00,2021-03-10 23:30:00
46,S801,,Sleep,2021-03-10 00:00:00,24.0,Wednesday,23:30:00,00:00:00,30.0,2.0,2021-03-10 23:30:00,2021-03-10 00:00:00
46,S801,,Sleep,2021-03-11 00:00:00,24.0,Thursday,00:00:00,06:30:00,390.0,2.0,2021-03-11 00:00:00,2021-03-11 06:30:00
46,X893,L418,Outdoor activity,2021-03-11 00:00:00,24.0,Thursday,07:30:00,08:30:00,60.0,2.0,2021-03-11 07:30:00,2021-03-11 08:30:00
46,ED145,,Breakfast,2021-03-11 00:00:00,24.0,Thursday,08:30:00,09:15:00,45.0,2.0,2021-03-11 08:30:00,2021-03-11 09:15:00
47,R523,UD415,,2021-02-25 00:00:00,22.0,Thursday,09:00:00,09:30:00,30.0,1.0,2021-02-25 09:00:00,2021-02-25 09:30:00
47,ED145,,Lunch,2021-02-25 00:00:00,22.0,Thursday,12:00:00,12:30:00,30.0,,2021-02-25 12:00:00,2021-02-25 12:30:00
47,UD415,,,2021-02-25 00:00:00,22.0,Thursday,12:30:00,13:00:00,30.0,,2021-02-25 12:30:00,2021-02-25 13:00:00
47,R523,UD415,,2021-02-25 00:00:00,22.0,Thursday,13:00:00,13:30:00,30.0,,2021-02-25 13:00:00,2021-02-25 13:30:00
47,EL642,UD415,,2021-02-25 00:00:00,22.0,Thursday,16:15:00,18:00:00,105.0,-1.0,2021-02-25 16:15:00,2021-02-25 18:00:00
47,ED145,,cooking,2021-02-25 00:00:00,22.0,Thursday,18:00:00,19:15:00,75.0,,2021-02-25 18:00:00,2021-02-25 19:15:00
47,L418,UD415,netflix,2021-02-25 00:00:00,22.0,Thursday,20:00:00,21:30:00,90.0,0.0,2021-02-25 20:00:00,2021-02-25 21:30:00
47,L418,UD415,personal project,2021-02-25 00:00:00,22.0,Thursday,22:00:00,22:45:00,45.0,1.0,2021-02-25 22:00:00,2021-02-25 22:45:00
47,L418,,Meditation,2021-02-25 00:00:00,22.0,Thursday,23:15:00,23:30:00,15.0,1.0,2021-02-25 23:15:00,2021-02-25 23:30:00
47,R523,UD415,,2021-02-25 00:00:00,22.0,Thursday,23:30:00,00:00:00,30.0,1.0,2021-02-25 23:30:00,2021-02-25 00:00:00
